No_month,year,month,States,Sum_of_Series_Complete_Yes,Sum_of_Administered_Dose1_Pop_Pct,Sum_of_Series_Complete_Pop_Pct,Sum_of_Series_Complete_Janssen,Sum_of_Series_Complete_Moderna,Sum_of_Series_Complete_Pfizer,Sum_of_Administered_Janssen,Sum_of_Administered_Moderna,Sum_of_Administered_Pfizer,Personal_income_average_monthly,COVID_death_rate,COVID-19,Death
11,2021,1,Oregon,0,0.0000,0.0000,0,0,0,0,183611,223809,5079,0.0686,442,6442
11,2021,1,Pennsylvania,0,0.0000,0.0000,0,0,0,0,499724,588430,5313,0.1897,4793,25260
11,2021,1,Rhode Island,0,0.0000,0.0000,0,0,0,0,43006,48171,5074,0.2194,414,1887
11,2021,1,South Carolina,0,0.0000,0.0000,0,0,0,0,100943,338316,4147,0.1948,2088,10718
11,2021,1,South Dakota,0,0.0000,0.0000,0,0,0,0,53126,52822,4039,0.1319,177,1342
11,2021,1,Tennessee,0,0.0000,0.0000,0,0,0,0,249070,359519,4667,0.1930,2808,14548
11,2021,1,Texas,0,0.0000,0.0000,0,0,0,0,1245018,1163861,5464,0.2211,10705,48416
11,2021,1,Utah,0,0.0000,0.0000,0,0,0,0,138406,148095,4615,0.1295,441,3406
11,2021,1,Vermont,0,0.0000,0.0000,0,0,0,0,31536,35618,4455,0.0174,19,1094
11,2021,1,Virginia,0,0.0000,0.0000,0,0,0,0,370018,463175,5568,0.1577,2287,14502
11,2021,1,Washington,0,0.0000,0.0000,0,0,0,0,176436,314595,6673,0.0770,780,10136
11,2021,1,West Virginia,0,0.0000,0.0000,0,0,0,0,340127,343913,3948,0.1651,706,4275
11,2021,1,Wisconsin,0,0.0000,0.0000,0,0,0,0,108529,151245,4537,0.1135,1028,9060
11,2021,1,Wyoming,0,0.0000,0.0000,0,0,0,0,28339,28667,4130,0.1093,87,796
12,2021,2,Alabama,0,0.1330,0.0000,0,0,0,0,501080,441422,4316,0.1040,955,9180
12,2021,2,Alaska,0,0.2280,0.0000,0,0,0,0,122267,142420,4875,0.0000,0,678
12,2021,2,Arizona,0,0.1680,0.0000,0,0,0,0,793364,998713,4983,0.1443,1611,11166
12,2021,2,Arkansas,0,0.1390,0.0000,0,0,0,0,312045,337203,4147,0.0838,470,5608
12,2021,2,California,0,0.1550,0.0000,0,0,0,0,4299965,4520719,7033,0.1575,7695,48857
12,2021,2,Colorado,0,0.1570,0.0000,0,0,0,0,677569,693661,5785,0.0459,320,6976
12,2021,2,Connecticut,0,0.1940,0.0000,0,0,0,0,446035,558419,6825,0.0921,471,5112
12,2021,2,Delaware,0,0.1480,0.0000,0,0,0,0,109537,109748,5477,0.0840,140,1666
12,2021,2,Florida,0,0.1470,0.0000,0,0,0,0,2506961,2532220,4784,0.0847,3181,37542
12,2021,2,Georgia,0,0.1190,0.0000,0,0,0,0,1168362,903897,5191,0.1201,1851,15410
12,2021,2,Hawaii,0,0.1750,0.0000,0,0,0,0,120002,169036,4728,0.0000,0,1858
12,2021,2,Idaho,0,0.1440,0.0000,0,0,0,0,209784,182449,3926,0.0439,103,2346
12,2021,2,Illinois,0,0.1580,0.0000,0,0,0,0,1377185,1446004,6010,0.0621,1059,17066
12,2021,2,Indiana,0,0.1490,0.0000,0,0,0,0,744566,844376,4446,0.0681,734,10782
12,2021,2,Iowa,0,0.1690,0.0000,0,0,0,0,416168,296767,4351,0.0586,261,4454
12,2021,2,Kansas,0,0.1480,0.0000,0,0,0,0,347222,262485,4273,0.0652,273,4184
12,2021,2,Kentucky,0,0.1560,0.0000,0,0,0,0,541208,478788,4182,0.0873,744,8524
12,2021,2,Louisiana,0,0.1430,0.0000,0,0,0,0,435781,620479,4234,0.0735,609,8290
12,2021,2,Maine,0,0.1690,0.0000,0,0,0,0,172417,160562,4333,0.0404,90,2230
12,2021,2,Maryland,0,0.1460,0.0000,0,0,0,0,664465,660717,6006,0.0918,826,8994
12,2021,2,Massachusetts,0,0.1770,0.0000,0,0,0,0,850688,885201,7505,0.0835,798,9560
12,2021,2,Michigan,0,0.1490,0.0000,0,0,0,0,994058,1324357,5005,0.0418,668,15974
12,2021,2,Minnesota,0,0.1670,0.0000,0,0,0,0,607020,786825,5590,0.0417,293,7024
12,2021,2,Mississippi,0,0.1390,0.0000,0,0,0,0,346333,272673,3514,0.1028,576,5604
12,2021,2,Missouri,0,0.1320,0.0000,0,0,0,0,472319,806932,4572,0.0590,629,10660
12,2021,2,Montana,0,0.1770,0.0000,0,0,0,0,160107,121244,3965,0.0410,64,1562
12,2021,2,Nebraska,0,0.1600,0.0000,0,0,0,0,238316,235183,4290,0.0439,116,2644
12,2021,2,Nevada,0,0.1450,0.0000,0,0,0,0,323843,361849,4680,0.1180,545,4619
12,2021,2,New Hampshire,0,0.1720,0.0000,0,0,0,0,181623,139952,5451,0.0423,79,1866
12,2021,2,New Jersey,0,0.1600,0.0000,0,0,0,0,1119628,945563,6643,0.1092,1439,13179
12,2021,2,New Mexico,0,0.2230,0.0000,0,0,0,0,305639,399187,4151,0.0849,294,3464
12,2021,2,New York,0,0.1380,0.0000,0,0,0,0,2185406,2039393,8099,0.1441,4117,28570
12,2021,2,North Carolina,0,0.1500,0.0000,0,0,0,0,1017682,1449744,4927,0.1030,1676,16264
12,2021,2,North Dakota,0,0.1930,0.0000,0,0,0,0,117317,116892,4494,0.0211,23,1090
12,2021,2,Ohio,0,0.1440,0.0000,0,0,0,0,1384582,1213669,4758,0.0814,1630,20033
12,2021,2,Oklahoma,0,0.1740,0.0000,0,0,0,0,520084,575273,4069,0.1180,783,6638
12,2021,2,Oregon,0,0.1500,0.0000,0,0,0,0,475523,518084,5079,0.0259,165,6382
12,2021,2,Pennsylvania,0,0.1490,0.0000,0,0,0,0,1448226,1303542,5313,0.0875,1915,21888
12,2021,2,Rhode Island,0,0.1730,0.0000,0,0,0,0,144291,112464,5074,0.1082,182,1682
12,2021,2,South Carolina,0,0.1430,0.0000,0,0,0,0,380046,705572,4147,0.1164,1051,9032
12,2021,2,South Dakota,0,0.2080,0.0000,0,0,0,0,143067,135205,4039,0.0387,49,1266
12,2021,2,Tennessee,0,0.1290,0.0000,0,0,0,0,640497,717512,4667,0.0749,973,12982
12,2021,2,Texas,0,0.1220,0.0000,0,0,0,0,2824842,2741626,5464,0.1506,5807,38568
12,2021,2,Utah,0,0.1220,0.0000,0,0,0,0,329567,358938,4615,0.0529,169,3192
12,2021,2,Vermont,0,0.1680,0.0000,0,0,0,0,87451,74963,4455,0.0120,11,919
12,2021,2,Virginia,0,0.1580,0.0000,0,0,0,0,983697,1102341,5568,0.0980,1214,12382
12,2021,2,Washington,0,0.1650,0.0000,0,0,0,0,636559,833889,6673,0.0403,388,9622
12,2021,2,West Virginia,0,0.1490,0.0000,0,0,0,0,882469,845885,3948,0.0672,267,3972
12,2021,2,Wisconsin,0,0.1770,0.0000,0,0,0,0,268325,263970,4537,0.0483,399,8258
12,2021,2,Wyoming,656899,0.1730,0.0000,0,0,0,0,82842,73515,4130,0.0598,42,702
13,2021,3,Alabama,163100,0.2360,0.1340,41322,307276,308272,40301,858175,830260,4316,0.0409,374,9150
13,2021,3,Alaska,1242599,0.3400,0.2230,5511,71040,86540,5645,185830,215702,4875,0.0000,0,632
13,2021,3,Arizona,419462,0.2960,0.1710,46158,534411,661521,47798,1562755,1839524,4983,0.0488,506,10378
13,2021,3,Arkansas,6348325,0.2610,0.1390,25633,197685,196091,26392,578261,578382,4147,0.0374,191,5112
13,2021,3,California,1008589,0.3070,0.1610,353387,2762812,3231877,355818,8562134,9303927,7033,0.0531,2322,43713
13,2021,3,Colorado,725544,0.2990,0.1750,58861,449923,499651,59863,1296822,1333879,5785,0.0298,199,6678
13,2021,3,Connecticut,159773,0.3540,0.2040,47880,291492,386152,47972,853195,1052954,6825,0.0498,238,4776
13,2021,3,Delaware,97469,0.3100,0.1640,10480,66139,83133,10187,194555,258667,5477,0.0392,57,1454
13,2021,3,Florida,1301323,0.2800,0.1580,233503,1489412,1657337,235356,4518766,4796062,4784,0.0490,1817,37066
13,2021,3,Georgia,268481,0.2370,0.1230,67952,663338,569864,70348,1953161,1832089,5191,0.0508,756,14872
13,2021,3,Hawaii,294187,0.3180,0.1900,9648,99107,141687,9505,254581,347722,4728,0.0000,0,1884
13,2021,3,Idaho,2089452,0.2580,0.1650,15122,138784,140228,15326,361741,375041,3926,0.0265,64,2418
13,2021,3,Illinois,1123914,0.3100,0.1650,120925,937540,1030131,123582,2765948,3040738,6010,0.0310,542,17478
13,2021,3,Indiana,610099,0.2530,0.1670,57063,490328,575098,56721,1252236,1474087,4446,0.0296,315,10654
13,2021,3,Iowa,491016,0.3080,0.1930,40584,306993,262496,40500,791864,707181,4351,0.0307,145,4716
13,2021,3,Kansas,775208,0.3000,0.1690,23685,245076,222145,23025,663527,604187,4273,0.0289,117,4046
13,2021,3,Kentucky,758829,0.3100,0.1740,44143,348755,382201,46326,994082,1059822,4182,0.0464,383,8246
13,2021,3,Louisiana,264659,0.2620,0.1630,52826,290568,415068,54389,876060,1032358,4234,0.0410,321,7834
13,2021,3,Maine,1039090,0.3430,0.1970,22244,119411,122985,22139,337288,338177,4333,0.0119,28,2360
13,2021,3,Maryland,1307031,0.3120,0.1720,72676,471335,494593,73750,1334983,1398992,6006,0.0554,483,8718
13,2021,3,Massachusetts,1693046,0.3430,0.1900,86812,602579,617631,86677,1751464,1772862,7505,0.0454,406,8948
13,2021,3,Michigan,1060778,0.2860,0.1700,89879,723929,879163,88886,2083628,2247279,5005,0.0315,571,18128
13,2021,3,Minnesota,450944,0.3150,0.1880,68889,452696,539146,68141,1274752,1408838,5590,0.0282,201,7136
13,2021,3,Mississippi,924402,0.2470,0.1520,27515,215858,207558,28204,585091,544480,3514,0.0512,269,5256
13,2021,3,Missouri,205138,0.2560,0.1510,47188,357441,519733,45781,1051310,1427417,4572,0.0296,313,10586
13,2021,3,Montana,361958,0.3060,0.1920,9774,102121,93207,9833,269696,243241,3965,0.0310,49,1580
13,2021,3,Nebraska,492187,0.3080,0.1870,23374,158865,179214,22711,434168,482125,4290,0.0266,70,2628
13,2021,3,Nevada,239872,0.2770,0.1600,28886,204984,258315,29286,589427,729813,4680,0.0481,212,4410
13,2021,3,New Hampshire,1659604,0.3050,0.1760,15745,126266,97855,14965,323452,276540,5451,0.0249,45,1804
13,2021,3,New Jersey,493018,0.3320,0.1870,96248,743713,819635,96033,2099048,2185479,6643,0.0791,1026,12978
13,2021,3,New Mexico,3285602,0.3810,0.2350,22796,201696,268118,23527,567957,664964,4151,0.0399,135,3386
13,2021,3,New York,1724042,0.3110,0.1690,210975,1406444,1667947,213196,4259152,4788375,8099,0.1010,2690,26636
13,2021,3,North Carolina,154549,0.2890,0.1640,120705,670211,933100,122681,2013236,2555269,4927,0.0387,616,15902
13,2021,3,North Dakota,1970300,0.3230,0.2030,8853,70324,75372,9922,193094,210370,4494,0.0000,0,1048
13,2021,3,Ohio,704689,0.2910,0.1690,144701,907376,917021,147209,2508125,2635901,4758,0.0385,765,19849
13,2021,3,Oklahoma,703262,0.3100,0.1780,31964,306597,366127,32145,897952,1000061,4069,0.0469,298,6360
13,2021,3,Oregon,2128284,0.2810,0.1670,40479,314266,348326,40688,878703,933606,5079,0.0170,106,6232
13,2021,3,Pennsylvania,221888,0.3180,0.1660,133985,939224,1054968,131640,2826628,3098369,5313,0.0448,986,22002
13,2021,3,Rhode Island,774353,0.3300,0.2090,13233,106556,102096,13365,266897,278922,5074,0.0519,80,1542
13,2021,3,South Carolina,198087,0.2730,0.1500,47294,259530,467326,48504,830355,1270578,4147,0.0542,465,8582
13,2021,3,South Dakota,942765,0.3480,0.2240,8734,93484,95864,8784,242800,245004,4039,0.0177,22,1242
13,2021,3,Tennessee,3973093,0.2510,0.1380,54537,412668,474703,54864,1239268,1358043,4667,0.0422,552,13078
13,2021,3,Texas,365896,0.2580,0.1370,276434,1731154,1965070,282288,5316868,6004353,5464,0.0743,2653,35706
13,2021,3,Utah,117656,0.2540,0.1140,30935,157229,177732,32690,613067,681730,4615,0.0289,88,3050
13,2021,3,Vermont,1457374,0.3350,0.1890,5690,53892,58009,5939,158725,163551,4455,0.0000,0,866
13,2021,3,Virginia,1079684,0.3130,0.1710,93060,626986,737076,93286,1839507,2123380,5568,0.0485,569,11728
13,2021,3,Washington,1365670,0.3180,0.1850,54883,458750,565989,56623,1316087,1532474,6673,0.0197,189,9592
13,2021,3,West Virginia,336742,0.2980,0.1790,75379,609332,680454,75253,1647340,1861529,3948,0.0256,98,3834
13,2021,3,Wisconsin,105052,0.3000,0.1880,8766,156055,171898,8294,430599,435566,4537,0.0215,176,8196
13,2021,3,Wyoming,1143488,0.2710,0.1820,4847,50026,50157,5274,130987,126049,4130,0.0000,0,646
14,2021,4,Alabama,256564,0.3240,0.2330,75892,507879,559658,74183,1234231,1282749,4316,0.0180,202,11213
14,2021,4,Alaska,2106896,0.4170,0.3510,13214,112074,131258,14202,247881,290632,4875,0.0000,0,912
14,2021,4,Arizona,765888,0.4070,0.2890,130936,863266,1111711,135597,2220851,2710990,4983,0.0168,219,13047
14,2021,4,Arkansas,11945441,0.3550,0.2540,53486,346704,365592,54811,839230,892803,4147,0.0101,68,6703
14,2021,4,California,1856500,0.4850,0.3020,1081723,5042005,5820969,1090803,13349744,15779578,7033,0.0185,983,53211
14,2021,4,Colorado,1372774,0.4650,0.3220,143219,807373,905578,145113,2008711,2287840,5785,0.0239,202,8460
14,2021,4,Connecticut,316204,0.5480,0.3850,123212,544325,705180,123107,1326808,1770557,6825,0.0313,187,5980
14,2021,4,Delaware,210078,0.4670,0.3250,32945,116099,167061,33642,306593,419044,5477,0.0287,56,1951
14,2021,4,Florida,2591190,0.4160,0.2900,537811,2555004,3124002,543701,6603553,7988406,4784,0.0329,1494,45386
14,2021,4,Georgia,504812,0.3490,0.2440,138996,1157872,1294078,142043,2849338,3314280,5191,0.0285,521,18253
14,2021,4,Hawaii,482267,0.5270,0.3570,21648,176847,288246,21210,431133,679084,4728,0.0000,0,2250
14,2021,4,Idaho,3855677,0.3390,0.2700,30644,205665,245809,30793,480149,565120,3926,0.0264,76,2877
14,2021,4,Illinois,1804874,0.4640,0.3040,309342,1567065,1977590,308853,4043257,5088273,6010,0.0339,729,21533
14,2021,4,Indiana,1066664,0.3600,0.2680,132199,726201,943821,133681,1744379,2258740,4446,0.0215,287,13342
14,2021,4,Iowa,916534,0.4410,0.3380,90001,481084,495528,91421,1093959,1192905,4351,0.0195,111,5678
14,2021,4,Kansas,1420964,0.4250,0.3150,58098,406915,451360,57700,932351,1024732,4273,0.0147,75,5103
14,2021,4,Kentucky,1237494,0.4110,0.3180,104974,607538,708218,107662,1415369,1619161,4182,0.0227,228,10065
14,2021,4,Louisiana,528743,0.3220,0.2660,87695,538473,610840,91406,1259160,1357352,4234,0.0178,170,9567
14,2021,4,Maine,2065479,0.5460,0.3930,71186,214174,243345,71239,524842,587104,4333,0.0163,50,3062
14,2021,4,Maryland,2506657,0.4850,0.3420,183782,840731,1040070,189910,2052738,2559378,6006,0.0515,536,10407
14,2021,4,Massachusetts,3180171,0.5600,0.3640,213242,1029789,1263609,212624,2652763,3309370,7505,0.0227,254,11168
14,2021,4,Michigan,1926862,0.4260,0.3180,235166,1341595,1602897,230813,3098257,3787916,5005,0.0786,1724,21945
14,2021,4,Minnesota,707684,0.4690,0.3420,197994,777196,951612,195800,1853034,2305059,5590,0.0294,269,9142
14,2021,4,Mississippi,1680768,0.3110,0.2380,44261,333615,329782,45266,767647,777433,3514,0.0247,164,6639
14,2021,4,Missouri,342212,0.3760,0.2740,121283,650258,909171,120632,1578089,2286350,4572,0.0163,209,12810
14,2021,4,Montana,626635,0.4070,0.3200,21831,157802,162519,22247,360163,375505,3965,0.0110,22,2005
14,2021,4,Nebraska,857021,0.4310,0.3240,52304,255104,318541,52173,601005,757307,4290,0.0163,55,3376
14,2021,4,Nevada,404833,0.3960,0.2780,71561,346588,438867,72385,866824,1111896,4680,0.0267,144,5384
14,2021,4,New Hampshire,3202180,0.6020,0.2980,51617,179985,173217,50518,492793,598711,5451,0.0100,24,2398
14,2021,4,New Jersey,779361,0.5160,0.3610,276685,1302485,1622986,274477,3178518,3848761,6643,0.0687,1016,14781
14,2021,4,New Mexico,6721308,0.5090,0.3720,45358,325064,408324,46175,803445,942321,4151,0.0143,58,4070
14,2021,4,New York,3029981,0.4760,0.3460,581723,2767796,3371203,595876,6736120,8301715,8099,0.0628,1950,31029
14,2021,4,North Carolina,249623,0.3920,0.2890,232197,1205573,1592178,235534,2925424,3819933,4927,0.0233,460,19720
14,2021,4,North Dakota,3769101,0.3920,0.3280,19208,105855,124559,21792,247219,293140,4494,0.0155,21,1356
14,2021,4,Ohio,1172022,0.4040,0.3220,285204,1537726,1943920,295509,3594402,4468745,4758,0.0272,667,24549
14,2021,4,Oklahoma,1284955,0.3850,0.2960,68714,523788,579499,69486,1248978,1362760,4069,0.0210,163,7759
14,2021,4,Oregon,4092041,0.4430,0.3050,94898,543942,645837,95953,1333022,1616445,5079,0.0135,107,7903
14,2021,4,Pennsylvania,387339,0.4940,0.3200,345972,1641737,2104125,340540,4324897,5385959,5313,0.0463,1234,26675
14,2021,4,Rhode Island,1407621,0.5250,0.3660,37696,156059,193579,37927,385128,490041,5074,0.0240,48,2001
14,2021,4,South Carolina,324779,0.3650,0.2730,95941,520514,790958,98515,1304362,1837824,4147,0.0298,319,10720
14,2021,4,South Dakota,1671930,0.4470,0.3670,18424,144457,161890,18343,320872,359959,4039,0.0133,20,1508
14,2021,4,Tennessee,7826009,0.3430,0.2450,106400,709792,854080,109088,1755105,2139683,4667,0.0305,491,16093
14,2021,4,Texas,749770,0.3830,0.2700,642446,3293832,3889127,655888,8307111,9921924,5464,0.0330,1438,43531
14,2021,4,Utah,232682,0.3910,0.2340,81662,297936,370171,84772,916770,1114712,4615,0.0113,46,4076
14,2021,4,Vermont,2802389,0.5510,0.3730,23753,94239,114510,24122,250388,288393,4455,0.0000,0,1114
14,2021,4,Virginia,2054388,0.4710,0.3280,216469,1139402,1445951,217670,2788356,3635876,5568,0.0321,467,14560
14,2021,4,Washington,2454705,0.4560,0.3530,165957,833085,1055145,172318,1995016,2476532,6673,0.0179,214,11952
14,2021,4,West Virginia,543800,0.4630,0.3220,197225,1001324,1255271,197192,2497673,3129908,3948,0.0268,128,4769
14,2021,4,Wisconsin,160656,0.3580,0.3030,20117,255040,268576,19192,566945,587282,4537,0.0180,183,10184
14,2021,4,Wyoming,1432946,0.3390,0.2780,10697,73695,76233,11386,172936,171551,4130,0.0000,0,854
15,2021,5,Alabama,287850,0.3600,0.2920,101052,653764,678042,98929,1458789,1464184,4316,0.0225,197,8770
15,2021,5,Alaska,2624164,0.4620,0.3930,19320,123603,144899,20788,268142,323252,4875,0.0156,10,642
15,2021,5,Arizona,941718,0.4630,0.3610,183055,1103333,1336295,190106,2612662,3160631,4983,0.0206,222,10772
15,2021,5,Arkansas,17069789,0.3960,0.3120,66767,436549,438267,68328,981500,1029341,4147,0.0151,81,5364
15,2021,5,California,2611003,0.5680,0.4320,1343493,6946266,8778563,1354538,16179376,20858933,7033,0.0161,680,42362
15,2021,5,Colorado,1910663,0.5420,0.4530,189865,1104847,1315830,192446,2429601,2989682,5785,0.0465,311,6688
15,2021,5,Connecticut,422071,0.6330,0.5360,156616,736887,1017065,156714,1601161,2280141,6825,0.0244,112,4597
15,2021,5,Delaware,326963,0.5480,0.4330,40299,161368,220255,40920,380982,519484,5477,0.0070,10,1431
15,2021,5,Florida,3380780,0.4930,0.3920,804442,3387477,4210696,816356,7930519,10037930,4784,0.0371,1311,35384
15,2021,5,Georgia,676170,0.3970,0.3180,194097,1482037,1704271,197278,3375388,3988421,5191,0.0267,372,13912
15,2021,5,Hawaii,586296,0.6680,0.4780,32322,242925,382850,32007,567319,898432,4728,0.0000,0,1706
15,2021,5,Idaho,5079997,0.3760,0.3280,41531,247269,297278,41656,543786,652576,3926,0.0215,52,2421
15,2021,5,Illinois,2388827,0.5500,0.4010,393764,2001670,2681910,393456,4781589,6496192,6010,0.0453,756,16691
15,2021,5,Indiana,1383130,0.4180,0.3550,171042,948523,1265144,173622,2075338,2851150,4446,0.0330,357,10820
15,2021,5,Iowa,1120082,0.4930,0.4380,112052,595882,675121,114258,1246417,1486190,4351,0.0189,87,4596
15,2021,5,Kansas,1719535,0.4680,0.3840,73511,484969,561378,73645,1046964,1205901,4273,0.0187,77,4116
15,2021,5,Kentucky,1451257,0.4640,0.3850,141474,733163,844481,144528,1626551,1879474,4182,0.0270,219,8100
15,2021,5,Louisiana,731719,0.3570,0.3120,101836,652888,696008,106669,1440809,1533911,4234,0.0214,168,7838
15,2021,5,Maine,2902602,0.6320,0.5440,94067,298673,338904,95195,643429,742064,4333,0.0226,55,2432
15,2021,5,Maryland,3699440,0.5740,0.4800,230707,1141403,1529087,237637,2490270,3408319,6006,0.0416,316,7604
15,2021,5,Massachusetts,4203643,0.6640,0.5370,263187,1461817,1974396,262450,3298934,4485173,7505,0.0214,182,8488
15,2021,5,Michigan,2601745,0.4870,0.4210,299055,1704913,2199064,293939,3643764,4748295,5005,0.0832,1296,15585
15,2021,5,Minnesota,807490,0.5440,0.4610,239512,1010156,1351973,237682,2193577,2989076,5590,0.0315,221,7025
15,2021,5,Mississippi,2110866,0.3400,0.2710,50248,373724,383488,51193,836794,880647,3514,0.0298,157,5271
15,2021,5,Missouri,409140,0.4220,0.3440,148262,810973,1151566,147708,1824282,2707135,4572,0.0181,194,10700
15,2021,5,Montana,815245,0.4520,0.3830,30437,183510,195111,31144,400165,435544,3965,0.0071,12,1699
15,2021,5,Nebraska,1137530,0.4820,0.4210,61361,318893,434101,61074,688600,941595,4290,0.0184,46,2494
15,2021,5,Nevada,659425,0.4560,0.3690,103211,460465,573846,105103,1035368,1369764,4680,0.0245,110,4483
15,2021,5,New Hampshire,4336841,0.5970,0.4850,53556,276596,329249,52213,595930,737597,5451,0.0057,11,1924
15,2021,5,New Jersey,1004336,0.6040,0.4880,355934,1746522,2234347,353104,3861769,4895066,6643,0.0469,504,10735
15,2021,5,New Mexico,9121213,0.5780,0.4790,62030,424194,517249,63158,958412,1127326,4151,0.0211,65,3082
15,2021,5,New York,3790076,0.5580,0.4690,780291,3652895,4687183,825780,8142066,10700241,8099,0.0427,987,23119
15,2021,5,North Carolina,278948,0.4340,0.3610,272557,1484282,2033200,275484,3338425,4541711,4927,0.0328,454,13859
15,2021,5,North Dakota,4704437,0.4220,0.3660,22915,117983,138049,25771,267281,321491,4494,0.0102,11,1076
15,2021,5,Ohio,1335445,0.4590,0.4020,374738,1899258,2427218,388178,4162384,5346351,4758,0.0283,535,18922
15,2021,5,Oklahoma,1913354,0.4160,0.3370,84030,606517,644872,85266,1381793,1492030,4069,0.0184,118,6405
15,2021,5,Oregon,5583035,0.5490,0.4540,145057,756464,1011407,146064,1662627,2262300,5079,0.0326,204,6251
15,2021,5,Pennsylvania,548312,0.5840,0.4360,476969,2253815,2851987,472412,5344058,6771085,5313,0.0439,880,20055
15,2021,5,Rhode Island,1738713,0.6100,0.5180,43712,217068,287522,43789,472887,646880,5074,0.0083,12,1446
15,2021,5,South Carolina,375451,0.4090,0.3380,124747,670243,943513,127619,1545402,2100832,4147,0.0237,198,8360
15,2021,5,South Dakota,2170771,0.4820,0.4240,23007,166367,186064,22770,349803,403555,4039,0.0086,10,1163
15,2021,5,Tennessee,10295840,0.3920,0.3180,136629,887387,1144111,140431,2038658,2664467,4667,0.0339,429,12670
15,2021,5,Texas,1041920,0.4430,0.3550,847377,4244268,5203528,866479,9756907,12366671,5464,0.0346,1195,34503
15,2021,5,Utah,349392,0.4530,0.3250,105651,417929,518339,109479,1102489,1377379,4615,0.0124,40,3224
15,2021,5,Vermont,3850933,0.7050,0.5600,32283,142320,174589,33268,334948,405338,4455,0.0000,0,808
15,2021,5,Virginia,2594334,0.5530,0.4510,290773,1496876,2062597,294489,3322597,4737343,5568,0.0298,329,11022
15,2021,5,Washington,3552692,0.5110,0.4460,207094,1050900,1336091,214371,2308447,2958021,6673,0.0276,273,9890
15,2021,5,West Virginia,609868,0.5680,0.4670,294708,1426617,1830081,296868,3150398,4201677,3948,0.0361,132,3660
15,2021,5,Wisconsin,184222,0.4070,0.3400,29381,282379,297982,28512,621952,665285,4537,0.0201,164,8165
15,2021,5,Wyoming,1594625,0.3700,0.3180,13560,85204,85409,14231,192026,189151,4130,0.0000,0,773
16,2021,6,Alabama,313709,0.3990,0.3250,114215,715501,764788,111637,1560266,1678700,4316,0.0103,113,11019
16,2021,6,Alaska,2929104,0.4900,0.4290,23038,129299,161335,24809,279151,354543,4875,0.0000,0,892
16,2021,6,Arizona,1029530,0.4960,0.4020,210002,1203060,1514074,217647,2782860,3490041,4983,0.0132,173,13099
16,2021,6,Arkansas,19679334,0.4180,0.3410,74836,470138,484397,76644,1039420,1113190,4147,0.0166,122,7329
16,2021,6,California,2984290,0.6140,0.4980,1537008,7646219,10494092,1550221,17319209,23767831,7033,0.0082,438,53344
16,2021,6,Colorado,2162465,0.5790,0.5180,216675,1204802,1561827,220025,2583042,3382718,5785,0.0238,201,8447
16,2021,6,Connecticut,487131,0.6700,0.6070,173068,807311,1181925,173289,1703598,2527998,6825,0.0000,0,6276
16,2021,6,Delaware,368531,0.5810,0.5000,43680,185171,258073,44379,416074,578277,5477,0.0000,0,1739
16,2021,6,Florida,3884556,0.5360,0.4580,993195,3751083,5082679,1009485,8474378,11531025,4784,0.0174,820,47140
16,2021,6,Georgia,732461,0.4330,0.3660,217557,1613519,2053019,220458,3581210,4620360,5191,0.0124,221,17753
16,2021,6,Hawaii,643991,0.6980,0.5170,36531,255650,422196,36080,588918,959411,4728,0.0000,0,2250
16,2021,6,Idaho,5849947,0.3950,0.3600,50377,264149,329180,50541,569637,702494,3926,0.0104,32,3087
16,2021,6,Illinois,2686766,0.5940,0.4620,454177,2210534,3181766,454990,5121077,7384797,6010,0.0159,332,20836
16,2021,6,Indiana,1513342,0.4460,0.3990,192375,1031666,1457280,195732,2206048,3169059,4446,0.0155,202,13052
16,2021,6,Iowa,1220611,0.5140,0.4800,123268,624903,765082,125742,1289106,1620155,4351,0.0064,36,5641
16,2021,6,Kansas,1942407,0.4910,0.4190,82130,514211,624012,82334,1092476,1308659,4273,0.0073,39,5352
16,2021,6,Kentucky,1607808,0.4950,0.4350,161158,810617,970055,164698,1747620,2081419,4182,0.0139,139,9984
16,2021,6,Louisiana,819500,0.3810,0.3460,117740,708057,781440,123673,1529630,1685012,4234,0.0104,106,10145
16,2021,6,Maine,3385600,0.6630,0.6100,103312,327721,388364,104875,682680,816971,4333,0.0000,0,2974
16,2021,6,Maryland,4243952,0.6190,0.5600,256131,1263725,1863800,263760,2672319,3933645,6006,0.0103,97,9407
16,2021,6,Massachusetts,4701047,0.7040,0.6160,290586,1628717,2324589,289840,3533972,5012814,7505,0.0070,76,10914
16,2021,6,Michigan,2920597,0.5140,0.4710,329884,1860480,2509979,324522,3873717,5224425,5005,0.0180,341,18973
16,2021,6,Minnesota,885782,0.5700,0.5180,261701,1088636,1570095,260399,2303859,3302402,5590,0.0122,107,8773
16,2021,6,Mississippi,2397550,0.3620,0.2980,55406,399631,430703,56286,882319,969934,3514,0.0126,87,6920
16,2021,6,Missouri,458067,0.4490,0.3910,169632,892342,1335487,169144,1947414,2994572,4572,0.0197,278,14135
16,2021,6,Montana,922579,0.4770,0.4290,36909,197881,223068,37947,422472,479041,3965,0.0000,0,2168
16,2021,6,Nebraska,1291822,0.5170,0.4770,68531,354514,498514,68267,742369,1051502,4290,0.0032,10,3171
